400	104.913	
401	104.091	
402	103.355	
403	102.741	
404	102.184	
405	101.759	
406	101.373	
407	101.068	
408	100.788	
409	100.566	
410	100.38	
411	100.248	
412	100.105	
413	100.009	
414	99.9011	
415	99.8235	
416	99.7723	
417	99.7147	
418	99.6492	
419	99.5872	
420	99.5834	
421	99.5465	
422	99.5033	
423	99.4921	
424	99.4764	
425	99.4651	
426	99.4406	
427	99.4375	
428	99.423	
429	99.4239	
430	99.4275	
431	99.4036	
432	99.4061	
433	99.4104	
434	99.39	
435	99.3897	
436	99.3597	
437	99.3869	
438	99.3585	
439	99.3894	
440	99.3549	
441	99.3674	
442	99.3795	
443	99.3403	
444	99.3607	
445	99.3587	
446	99.3629	
447	99.3499	
448	99.3583	
449	99.3538	
450	99.3728	
451	99.3795	
452	99.3737	
453	99.3562	
454	99.3674	
455	99.3732	
456	99.3593	
457	99.3931	
458	99.4007	
459	99.3508	
460	99.3781	
461	99.4133	
462	99.3843	
463	99.3939	
464	99.4227	
465	99.3965	
466	99.3816	
467	99.4131	
468	99.403	
469	99.3684	
470	99.3754	
471	99.3807	
472	99.3684	
473	99.3871	
474	99.3956	
475	99.3684	
476	99.3882	
477	99.3985	
478	99.3855	
479	99.376	
480	99.3902	
481	99.3979	
482	99.3674	
483	99.3752	
484	99.3759	
485	99.3718	
486	99.3768	
487	99.3873	
488	99.3852	
489	99.3701	
490	99.4076	
491	99.4141	
492	99.3916	
493	99.4294	
494	99.4281	
495	99.4021	
496	99.4299	
497	99.4363	
498	99.4232	
499	99.4506	
500	99.4656	
501	99.4555	
502	99.4567	
503	99.4881	
504	99.4662	
505	99.4625	
506	99.4613	
507	99.493	
508	99.4658	
509	99.4792	
510	99.4921	
511	99.4556	
512	99.4798	
513	99.4871	
514	99.4588	
515	99.4571	
516	99.4548	
517	99.4623	
518	99.4423	
519	99.4556	
520	99.4525	
521	99.4346	
522	99.4265	
523	99.4153	
524	99.4206	
525	99.4175	
526	99.4237	
527	99.4067	
528	99.4062	
529	99.4154	
530	99.4135	
531	99.4207	
532	99.4466	
533	99.4353	
534	99.4512	
535	99.4508	
536	99.4754	
537	99.4401	
538	99.4594	
539	99.4493	
540	99.4499	
541	99.4464	
542	99.452	
543	99.4569	
544	99.4491	
545	99.46	
546	99.4741	
547	99.4526	
548	99.4559	
549	99.4614	
550	99.4773	
551	99.4606	
552	99.4632	
553	99.4818	
554	99.4782	
555	99.4892	
556	99.4834	
557	99.4694	
558	99.4944	
559	99.4942	
560	99.4814	
561	99.491	
562	99.4905	
563	99.493	
564	99.483	
565	99.5011	
566	99.4849	
567	99.501	
568	99.5122	
569	99.4962	
570	99.4972	
571	99.5128	
572	99.4968	
573	99.4768	
574	99.5035	
575	99.505	
576	99.5118	
577	99.5016	
578	99.5121	
579	99.4998	
580	99.5138	
581	99.5057	
582	99.502	
583	99.494	
584	99.5192	
585	99.5051	
586	99.5095	
587	99.5128	
588	99.4849	
589	99.4948	
590	99.5183	
591	99.5246	
592	99.5108	
593	99.509	
594	99.5058	
595	99.5044	
596	99.5038	
597	99.5258	
598	99.5106	
599	99.5185	
600	99.5224	
601	99.5058	
602	99.4986	
603	99.527	
604	99.5282	
605	99.5124	
606	99.5239	
607	99.5432	
608	99.5472	
609	99.5281	
610	99.5382	
611	99.5559	
612	99.548	
613	99.5317	
614	99.5446	
615	99.5647	
616	99.5443	
617	99.5597	
618	99.5707	
619	99.5651	
620	99.5465	
621	99.5587	
622	99.567	
623	99.5495	
624	99.5496	
625	99.5398	
626	99.5464	
627	99.5557	
628	99.5622	
629	99.5353	
630	99.5561	
631	99.555	
632	99.5709	
633	99.5422	
634	99.561	
635	99.569	
636	99.5715	
637	99.5562	
638	99.5487	
639	99.5444	
640	99.5508	
641	99.576	
642	99.5405	
643	99.5345	
644	99.5485	
645	99.5552	
646	99.563	
647	99.5594	
648	99.5611	
649	99.5521	
650	99.5541	

