400	0.0244987	94.51512216

405	0.0230931	94.8215172

410	0.0214918	95.17178175

415	0.0202383	95.44687196

420	0.0195697	95.59392638

425	0.0182774	95.87880224

430	0.017446	96.06252547

435	0.0166977	96.22818623

440	0.016042	96.37358176

445	0.0151716	96.56692449

450	0.0145516	96.70488215

455	0.0138133	96.86942013

460	0.0131345	97.02094491

465	0.0126861	97.12116874

470	0.0120532	97.26280719

475	0.0117326	97.33463396

480	0.0111458	97.46623721

485	0.0110411	97.48973727

490	0.0103492	97.64517768

495	0.0103399	97.64726868

500	0.00970889	97.78924881

505	0.00964752	97.80306835

510	0.00927476	97.88704989

515	0.00915233	97.91464868

520	0.00890507	97.970411

525	0.00869516	98.01777504

530	0.00849809	98.0622627

535	0.00835433	98.09472861

540	0.00826584	98.11471801

545	0.00801215	98.17204776

550	0.00810303	98.15150653

555	0.00788438	98.20093436

560	0.00777492	98.22568813

565	0.00749156	98.28979743

570	0.00753783	98.27932613

575	0.00718255	98.35975765

580	0.00732064	98.32848776

585	0.00695486	98.41133879

590	0.00715161	98.36676524

595	0.00688978	98.42608705

600	0.00699948	98.4012284

605	0.00672683	98.46302407

610	0.00676685	98.45395117

615	0.00657445	98.49757764

620	0.00652575	98.50862338

625	0.00637202	98.54349928

630	0.00652394	98.50903393

635	0.00629309	98.5614105

640	0.00614478	98.59507461

645	0.00628763	98.56264963

650	0.0060083	98.62606366
