580	0.0414945	580	90.8878	
581	0.0413710	581	90.9136	
582	0.0410391	582	90.9831	
583	0.0409607	583	90.9996	
584	0.0408752	584	91.0175	
585	0.0406629	585	91.062	
586	0.0404747	586	91.1015	
587	0.0404763	587	91.1011	
588	0.0403691	588	91.1236	
589	0.0403261	589	91.1326	
590	0.0403813	590	91.1211	
591	0.0403126	591	91.1355	
592	0.0401891	592	91.1614	
593	0.0401759	593	91.1642	
594	0.0402479	594	91.149	
595	0.0401029	595	91.1795	
596	0.0399947	596	91.2022	
597	0.0400741	597	91.1855	
598	0.0400014	598	91.2008	
599	0.0398094	599	91.2411	
600	0.0394864	600	91.309	
601	0.0392683	601	91.3549	
602	0.0389182	602	91.4285	
603	0.0385358	603	91.5091	
604	0.0382919	604	91.5605	
605	0.0378451	605	91.6547	
606	0.037363	606	91.7565	
607	0.0368685	607	91.8611	
608	0.0363500	608	91.9708	
609	0.0363029	609	91.9808	
610	0.0357490	610	92.0982	
611	0.0350822	611	92.2397	
612	0.0344471	612	92.3747	
613	0.0338400	613	92.5039	
614	0.0333303	614	92.6125	
615	0.0328031	615	92.725	
616	0.0323080	616	92.8308	
617	0.0318341	617	92.9321	
618	0.0313105	618	93.0442	
619	0.0308534	619	93.1422	
620	0.0305395	620	93.2096	
621	0.0301014	621	93.3037	
622	0.0297607	622	93.3769	
623	0.0294462	623	93.4445	
624	0.0291712	624	93.5037	
625	0.0288364	625	93.5758	
626	0.0285737	626	93.6324	
627	0.0282919	627	93.6932	
628	0.0280221	628	93.7514	
629	0.0278243	629	93.7941	
630	0.0276241	630	93.8374	
631	0.0273454	631	93.8976	
632	0.0270425	632	93.9631	
633	0.0269656	633	93.9798	
634	0.0266625	634	94.0454	
635	0.0265189	635	94.0765	
636	0.0264411	636	94.0933	
637	0.0261870	637	94.1484	
638	0.0260323	638	94.182	
639	0.0258566	639	94.2201	
640	0.0256861	640	94.2571	
641	0.0253527	641	94.3294	
642	0.0252343	642	94.3552	
643	0.0250888	643	94.3868	
644	0.0248377	644	94.4414	
645	0.0247505	645	94.4603	
646	0.0246409	646	94.4842	
647	0.0243527	647	94.5469	
648	0.0242475	648	94.5698	
649	0.0240811	649	94.6061	
650	0.0239904	650	94.6258	

