400	0.0397911	91.24496312

405	0.0423483	90.70927587

410	0.0419687	90.788596

415	0.0403432	91.129041

420	0.0385587	91.50425722

425	0.0364532	91.94895546

430	0.0345896	92.34436516

435	0.0326702	92.75339184

440	0.0310491	93.10026132

445	0.0293019	93.47556524

450	0.027843	93.79010024

455	0.026796	94.0164828

460	0.0257412	94.24510443

465	0.0247307	94.46464569

470	0.0237612	94.67575999

475	0.0230715	94.82623334

480	0.022051	95.04931689

485	0.021458	95.17918901

490	0.0204641	95.39725976

495	0.0198217	95.53847396

500	0.0192757	95.65866156

505	0.0191194	95.69309474

510	0.0184511	95.84046232

515	0.0179774	95.94505585

520	0.0174637	96.05861045

525	0.0169279	96.1771935

530	0.0165045	96.27100377

535	0.0160027	96.38230315

540	0.0157474	96.43897814

545	0.0153124	96.53562218

550	0.0150509	96.59376629

555	0.0147057	96.6705746

560	0.0144699	96.7230761

565	0.01397	96.83447448

570	0.0138093	96.87031233

575	0.0133911	96.96363766

580	0.0133168	96.98022782

585	0.0129793	97.05562263

590	0.0128358	97.08769714

595	0.0127015	97.11772491

600	0.0123908	97.18722907

605	0.0123242	97.20213408

610	0.011944	97.28726625

615	0.011951	97.28569818

620	0.011612	97.36166674

625	0.0115723	97.37056723

630	0.0113572	97.41880546

635	0.0112358	97.44604112

640	0.0109697	97.50576635

645	0.0109601	97.50792172

650	0.0107551	97.55395924
